"word","sentence","vampires"
"do",4041,0
"as",4041,0
"little",4041,0
"and",4041,0
"think",4041,0
"as",4041,0
"little",4041,0
"about",4041,0
"it",4041,0
"as",4041,0
"any",4041,0
"father",4041,0
"could",4041,0
"do",4041,0
"in",4041,0
"such",4041,0
"a",4041,0
"matter",4041,0
"but",4042,0
"can",4042,0
"you",4042,0
"think",4042,0
"that",4042,0
"lydia",4042,0
"is",4042,0
"so",4042,0
"lost",4042,0
"to",4042,0
"everything",4042,0
"but",4042,0
"love",4042,0
"of",4042,0
"him",4042,0
"as",4042,0
"to",4042,0
"consent",4042,0
"to",4042,0
"live",4042,0
"with",4042,0
"him",4042,0
"on",4042,0
"any",4042,0
"terms",4042,0
"other",4042,0
"than",4042,0
"marriage",4042,0
"it",4043,0
"does",4043,0
"seem",4043,0
"and",4043,0
"it",4043,0
"is",4043,0
"most",4043,0
"shocking",4043,0
"indeed",4043,0
"replied",4043,0
"elizabeth",4043,0
"with",4043,0
"tears",4043,0
"in",4043,0
"her",4043,0
"eyes",4043,0
"that",4043,0
"a",4043,0
"sister's",4043,0
"sense",4043,0
"of",4043,0
"decency",4043,0
"and",4043,0
"virtue",4043,0
"in",4043,0
"such",4043,0
"a",4043,0
"point",4043,0
"should",4043,0
"admit",4043,0
"of",4043,0
"doubt",4043,0
"but",4044,0
"really",4044,0
"i",4044,0
"know",4044,0
"not",4044,0
"what",4044,0
"to",4044,0
"say",4044,0
"perhaps",4045,0
"i",4045,0
"am",4045,0
"not",4045,0
"doing",4045,0
"her",4045,0
"justice",4045,0
"but",4046,0
"she",4046,0
"is",4046,0
"very",4046,0
"young",4046,0
"she",4046,0
"has",4046,0
"never",4046,0
"been",4046,0
"taught",4046,0
"to",4046,0
"think",4046,0
"on",4046,0
"serious",4046,0
"subjects",4046,0
"and",4046,0
"for",4046,0
"the",4046,0
"last",4046,0
"half-year",4046,0
"nay",4046,0
"for",4046,0
"a",4046,0
"twelvemonth",4046,0
"she",4046,0
"has",4046,0
"been",4046,0
"given",4046,0
"up",4046,0
"to",4046,0
"nothing",4046,0
"but",4046,0
"amusement",4046,0
"and",4046,0
"vanity",4046,0
"she",4047,0
"has",4047,0
"been",4047,0
"allowed",4047,0
"to",4047,0
"dispose",4047,0
"of",4047,0
"her",4047,0
"time",4047,0
"in",4047,0
"the",4047,0
"most",4047,0
"idle",4047,0
"and",4047,0
"frivolous",4047,0
"manner",4047,0
"and",4047,0
"to",4047,0
"adopt",4047,0
"any",4047,0
"opinions",4047,0
"that",4047,0
"came",4047,0
"in",4047,0
"her",4047,0
"way",4047,0
"since",4048,0
"the",4048,0
"shire",4048,0
"were",4048,0
"first",4048,0
"quartered",4048,0
"in",4048,0
"meryton",4048,0
"nothing",4048,0
"but",4048,0
"love",4048,0
"flirtation",4048,0
"and",4048,0
"officers",4048,0
"have",4048,0
"been",4048,0
"in",4048,0
"her",4048,0
"head",4048,0
"she",4049,0
"has",4049,0
"been",4049,0
"doing",4049,0
"everything",4049,0
"in",4049,0
"her",4049,0
"power",4049,0
"by",4049,0
"thinking",4049,0
"and",4049,0
"talking",4049,0
"on",4049,0
"the",4049,0
"subject",4049,0
"to",4049,0
"give",4049,0
"greater",4049,0
"what",4049,0
"shall",4049,0
"i",4049,0
"call",4049,0
"it",4049,0
"susceptibility",4050,0
"to",4050,0
"her",4050,0
"feelings",4050,0
"which",4050,0
"are",4050,0
"naturally",4050,0
"lively",4050,0
"enough",4050,0
"and",4051,0
"we",4051,0
"all",4051,0
"know",4051,0
"that",4051,0
"wickham",4051,0
"has",4051,0
"every",4051,0
"charm",4051,0
"of",4051,0
"person",4051,0
"and",4051,0
"address",4051,0
"that",4051,0
"can",4051,0
"captivate",4051,0
"a",4051,0
"woman",4051,0
"but",4052,0
"you",4052,0
"see",4052,0
"that",4052,0
"jane",4052,0
"said",4052,0
"her",4052,0
"aunt",4052,0
"does",4052,0
"not",4052,0
"think",4052,0
"so",4052,0
"very",4052,0
"ill",4052,0
"of",4052,0
"wickham",4052,0
"as",4052,0
"to",4052,0
"believe",4052,0
"him",4052,0
"capable",4052,0
"of",4052,0
"the",4052,0
"attempt",4052,0
"of",4053,0
"whom",4053,0
"does",4053,0
"jane",4053,0
"ever",4053,0
"think",4053,0
"ill",4053,0
"and",4054,0
"who",4054,0
"is",4054,0
"there",4054,0
"whatever",4054,0
"might",4054,0
"be",4054,0
"their",4054,0
"former",4054,0
"conduct",4054,0
"that",4054,0
"she",4054,0
"would",4054,0
"think",4054,0
"capable",4054,0
"of",4054,0
"such",4054,0
"an",4054,0
"attempt",4054,0
"till",4054,0
"it",4054,0
"were",4054,0
"proved",4054,0
"against",4054,0
"them",4054,0
"but",4055,0
"jane",4055,0
"knows",4055,0
"as",4055,0
"well",4055,0
"as",4055,0
"i",4055,0
"do",4055,0
"what",4055,0
"wickham",4055,0
"really",4055,0
"is",4055,0
"we",4056,0
"both",4056,0
"know",4056,0
"that",4056,0
"he",4056,0
"has",4056,0
"been",4056,0
"profligate",4056,0
"in",4056,0
"every",4056,0
"sense",4056,0
"of",4056,0
"the",4056,0
"word",4056,0
"that",4056,0
"he",4056,0
"has",4056,0
"neither",4056,0
"integrity",4056,0
"nor",4056,0
"honour",4056,0
"that",4056,0
"he",4056,0
"is",4056,0
"as",4056,0
"false",4056,0
"and",4056,0
"deceitful",4056,0
"as",4056,0
"he",4056,0
"is",4056,0
"insinuating",4056,0
"and",4057,0
"do",4057,0
"you",4057,0
"really",4057,0
"know",4057,0
"all",4057,0
"this",4057,0
"cried",4058,0
"mrs",4058,0
"gardiner",4058,0
"whose",4058,0
"curiosity",4058,0
"as",4058,0
"to",4058,0
"the",4058,0
"mode",4058,0
"of",4058,0
"her",4058,0
"intelligence",4058,0
"was",4058,0
"all",4058,0
"alive",4058,0
"i",4059,0
"do",4059,0
"indeed",4059,0
"replied",4059,0
"elizabeth",4059,0
"colouring",4059,0
"i",4060,0
"told",4060,0
"you",4060,0
"the",4060,0
"other",4060,0
"day",4060,0
"of",4060,0
"his",4060,0
"infamous",4060,0
"behaviour",4060,0
"to",4060,0
"mr",4060,0
"darcy",4060,0
"and",4060,0
"you",4060,0
"yourself",4060,0
"when",4060,0
"last",4060,0
"at",4060,0
"longbourn",4060,0
"heard",4060,0
"in",4060,0
"what",4060,0
"manner",4060,0
"he",4060,0
"spoke",4060,0
"of",4060,0
"the",4060,0
"man",4060,0
"who",4060,0
"had",4060,0
"behaved",4060,0
"with",4060,0
"such",4060,0
"forbearance",4060,0
"and",4060,0
"liberality",4060,0
"towards",4060,0
"him",4060,0
"and",4061,0
"there",4061,0
"are",4061,0
"other",4061,0
"circumstances",4061,0
"which",4061,0
"i",4061,0
"am",4061,0
"not",4061,0
"at",4061,0
"liberty",4061,0
"which",4061,0
"it",4061,0
"is",4061,0
"not",4061,0
"worth",4061,0
"while",4061,0
"to",4061,0
"relate",4061,0
"but",4061,0
"his",4061,0
"lies",4061,0
"about",4061,0
"the",4061,0
"whole",4061,0
"pemberley",4061,0
"family",4061,0
"are",4061,0
"endless",4061,0
"from",4062,0
"what",4062,0
"he",4062,0
"said",4062,0
"of",4062,0
"miss",4062,0
"darcy",4062,0
"i",4062,0
"was",4062,0
"thoroughly",4062,0
"prepared",4062,0
"to",4062,0
"see",4062,0
"a",4062,0
"proud",4062,0
"reserved",4062,0
"disagreeable",4062,0
"girl",4062,0
"yet",4063,0
"he",4063,0
"knew",4063,0
"to",4063,0
"the",4063,0
"contrary",4063,0
"himself",4063,0
"he",4064,0
"must",4064,0
"know",4064,0
"that",4064,0
"she",4064,0
"was",4064,0
"as",4064,0
"amiable",4064,0
"and",4064,0
"unpretending",4064,0
"as",4064,0
"we",4064,0
"have",4064,0
"found",4064,0
"her",4064,0
"but",4065,0
"does",4065,0
"lydia",4065,0
"know",4065,0
"nothing",4065,0
"of",4065,0
"this",4065,0
"can",4066,0
"she",4066,0
"be",4066,0
"ignorant",4066,0
"of",4066,0
"what",4066,0
"you",4066,0
"and",4066,0
"jane",4066,0
"seem",4066,0
"so",4066,0
"well",4066,0
"to",4066,0
"understand",4066,0
"oh",4067,0
"yes",4067,0
"that",4067,0
"that",4067,0
"is",4067,0
"the",4067,0
"worst",4067,0
"of",4067,0
"all",4067,0
"till",4068,0
"i",4068,0
"was",4068,0
"in",4068,0
"kent",4068,0
"and",4068,0
"saw",4068,0
"so",4068,0
"much",4068,0
"both",4068,0
"of",4068,0
"mr",4068,0
"darcy",4068,0
"and",4068,0
"his",4068,0
"relation",4068,0
"colonel",4068,0
"fitzwilliam",4068,0
"i",4068,0
"was",4068,0
"ignorant",4068,0
"of",4068,0
"the",4068,0
"truth",4068,0
"myself",4068,0
"and",4069,0
"when",4069,0
"i",4069,0
"returned",4069,0
"home",4069,0
"the",4069,0
"shire",4069,0
"was",4069,0
"to",4069,0
"leave",4069,0
"meryton",4069,0
"in",4069,0
"a",4069,0
"week",4069,0
"or",4069,0
"fortnight's",4069,0
"time",4069,0
"as",4070,0
"that",4070,0
"was",4070,0
"the",4070,0
"case",4070,0
"neither",4070,0
"jane",4070,0
"to",4070,0
"whom",4070,0
"i",4070,0
"related",4070,0
"the",4070,0
"whole",4070,0
"nor",4070,0
"i",4070,0
"thought",4070,0
"it",4070,0
"necessary",4070,0
"to",4070,0
"make",4070,0
"our",4070,0
"knowledge",4070,0
"public",4070,0
"for",4070,0
"of",4070,0
"what",4070,0
"use",4070,0
"could",4070,0
"it",4070,0
"apparently",4070,0
"be",4070,0
"to",4070,0
"any",4070,0
"one",4070,0
"that",4070,0
"the",4070,0
"good",4070,0
"opinion",4070,0
"which",4070,0
"all",4070,0
"the",4070,0
"neighbourhood",4070,0
"had",4070,0
"of",4070,0
"him",4070,0
"should",4070,0
"then",4070,0
"be",4070,0
"overthrown",4070,0
"and",4071,0
"even",4071,0
"when",4071,0
"it",4071,0
"was",4071,0
"settled",4071,0
"that",4071,0
"lydia",4071,0
"should",4071,0
"go",4071,0
"with",4071,0
"mrs",4071,0
"forster",4071,0
"the",4071,0
"necessity",4071,0
"of",4071,0
"opening",4071,0
"her",4071,0
"eyes",4071,0
"to",4071,0
"his",4071,0
"character",4071,0
"never",4071,0
"occurred",4071,0
"to",4071,0
"me",4071,0
"that",4072,0
"she",4072,0
"could",4072,0
"be",4072,0
"in",4072,0
"any",4072,0
"danger",4072,0
"from",4072,0
"the",4072,0
"deception",4072,0
"never",4072,0
"entered",4072,0
"my",4072,0
"head",4072,0
"that",4073,0
"such",4073,0
"a",4073,0
"consequence",4073,0
"as",4073,0
"this",4073,0
"could",4073,0
"ensue",4073,0
"you",4073,0
"may",4073,0
"easily",4073,0
"believe",4073,0
"was",4073,0
"far",4073,0
"enough",4073,0
"from",4073,0
"my",4073,0
"thoughts",4073,0
"when",4074,0
"they",4074,0
"all",4074,0
"removed",4074,0
"to",4074,0
"brighton",4074,0
"therefore",4074,0
"you",4074,0
"had",4074,0
"no",4074,0
"reason",4074,0
"i",4074,0
"suppose",4074,0
"to",4074,0
"believe",4074,0
"them",4074,0
"fond",4074,0
"of",4074,0
"each",4074,0
"other",4074,0
"not",4075,0
"the",4075,0
"slightest",4075,0
"i",4076,0
"can",4076,0
"remember",4076,0
"no",4076,0
"symptom",4076,0
"of",4076,0
"affection",4076,0
"on",4076,0
"either",4076,0
"side",4076,0
"and",4076,0
"had",4076,0
"anything",4076,0
"of",4076,0
"the",4076,0
"kind",4076,0
"been",4076,0
"perceptible",4076,0
"you",4076,0
"must",4076,0
"be",4076,0
"aware",4076,0
"that",4076,0
"ours",4076,0
"is",4076,0
"not",4076,0
"a",4076,0
"family",4076,0
"on",4076,0
"which",4076,0
"it",4076,0
"could",4076,0
"be",4076,0
"thrown",4076,0
"away",4076,0
"when",4077,0
"first",4077,0
"he",4077,0
"entered",4077,0
"the",4077,0
"corps",4077,0
"she",4077,0
"was",4077,0
"ready",4077,0
"enough",4077,0
"to",4077,0
"admire",4077,0
"him",4077,0
"but",4077,0
"so",4077,0
"we",4077,0
"all",4077,0
"were",4077,0
"every",4078,0
"girl",4078,0
"in",4078,0
"or",4078,0
"near",4078,0
"meryton",4078,0
"was",4078,0
"out",4078,0
"of",4078,0
"her",4078,0
"senses",4078,0
"about",4078,0
"him",4078,0
"for",4078,0
"the",4078,0
"first",4078,0
"two",4078,0
"months",4078,0
"but",4078,0
"he",4078,0
"never",4078,0
"distinguished",4078,0
"her",4078,0
"by",4078,0
"any",4078,0
"particular",4078,0
"attention",4078,0
"and",4078,0
"consequently",4078,0
"after",4078,0
"a",4078,0
"moderate",4078,0
"period",4078,0
"of",4078,0
"extravagant",4078,0
"and",4078,0
"wild",4078,0
"admiration",4078,0
"her",4078,0
"fancy",4078,0
"for",4078,0
"him",4078,0
"gave",4078,0
"way",4078,0
"and",4078,0
"others",4078,0
"of",4078,0
"the",4078,0
"regiment",4078,0
"who",4078,0
"treated",4078,0
"her",4078,0
"with",4078,0
"more",4078,0
"distinction",4078,0
"again",4078,0
"became",4078,0
"her",4078,0
"favourites",4078,0
"it",4079,0
"may",4079,0
"be",4079,0
"easily",4079,0
"believed",4079,0
"that",4079,0
"however",4079,0
"little",4079,0
"of",4079,0
"novelty",4079,0
"could",4079,0
"be",4079,0
"added",4079,0
"to",4079,0
"their",4079,0
"fears",4079,0
"hopes",4079,0
"and",4079,0
"conjectures",4079,0
"on",4079,0
"this",4079,0
"interesting",4079,0
"subject",4079,0
"by",4079,0
"its",4079,0
"repeated",4079,0
"discussion",4079,0
"no",4079,0
"other",4079,0
"could",4079,0
"detain",4079,0
"them",4079,0
"from",4079,0
"it",4079,0
"long",4079,0
"during",4079,0
"the",4079,0
"whole",4079,0
"of",4079,0
"the",4079,0
"journey",4079,0
"from",4080,0
"elizabeth's",4080,0
"thoughts",4080,0
"it",4080,0
"was",4080,0
"never",4080,0
"absent",4080,0
"fixed",4081,0
"there",4081,0
"by",4081,0
"the",4081,0
"keenest",4081,0
"of",4081,0
"all",4081,0
"anguish",4081,0
"self-reproach",4081,0
"she",4081,0
"could",4081,0
"find",4081,0
"no",4081,0
"interval",4081,0
"of",4081,0
"ease",4081,0
"or",4081,0
"forgetfulness",4081,0
"they",4082,0
"travelled",4082,0
"as",4082,0
"expeditiously",4082,0
"as",4082,0
"possible",4082,0
"and",4082,0
"sleeping",4082,0
"one",4082,0
"night",4082,0
"on",4082,0
"the",4082,0
"road",4082,0
"reached",4082,0
"longbourn",4082,0
"by",4082,0
"dinner",4082,0
"time",4082,0
"the",4082,0
"next",4082,0
"day",4082,0
"it",4083,0
"was",4083,0
"a",4083,0
"comfort",4083,0
"to",4083,0
"elizabeth",4083,0
"to",4083,0
"consider",4083,0
"that",4083,0
"jane",4083,0
"could",4083,0
"not",4083,0
"have",4083,0
"been",4083,0
"wearied",4083,0
"by",4083,0
"long",4083,0
"expectations",4083,0
"the",4084,0
"little",4084,0
"gardiners",4084,0
"attracted",4084,0
"by",4084,0
"the",4084,0
"sight",4084,0
"of",4084,0
"a",4084,0
"chaise",4084,0
"were",4084,0
"standing",4084,0
"on",4084,0
"the",4084,0
"steps",4084,0
"of",4084,0
"the",4084,0
"house",4084,0
"as",4084,0
"they",4084,0
"entered",4084,0
"the",4084,0
"paddock",4084,0
"and",4084,0
"when",4084,0
"the",4084,0
"carriage",4084,0
"drove",4084,0
"up",4084,0
"to",4084,0
"the",4084,0
"door",4084,0
"the",4084,0
"joyful",4084,0
"surprise",4084,0
"that",4084,0
"lighted",4084,0
"up",4084,0
"their",4084,0
"faces",4084,0
"and",4084,0
"displayed",4084,0
"itself",4084,0
"over",4084,0
"their",4084,0
"whole",4084,0
"bodies",4084,0
"in",4084,0
"a",4084,0
"variety",4084,0
"of",4084,0
"capers",4084,0
"and",4084,0
"frisks",4084,0
"was",4084,0
"the",4084,0
"first",4084,0
"pleasing",4084,0
"earnest",4084,0
"of",4084,0
"their",4084,0
"welcome",4084,0
"elizabeth",4085,0
"jumped",4085,0
"out",4085,0
"and",4085,0
"after",4085,0
"giving",4085,0
"each",4085,0
"of",4085,0
"them",4085,0
"a",4085,0
"hasty",4085,0
"kiss",4085,0
"hurried",4085,0
"into",4085,0
"the",4085,0
"vestibule",4085,0
"where",4085,0
"jane",4085,0
"who",4085,0
"came",4085,0
"running",4085,0
"down",4085,0
"from",4085,0
"her",4085,0
"mother's",4085,0
"apartment",4085,0
"immediately",4085,0
"met",4085,0
"her",4085,0
"elizabeth",4086,0
"as",4086,0
"she",4086,0
"affectionately",4086,0
"embraced",4086,0
"her",4086,0
"whilst",4086,0
"tears",4086,0
"filled",4086,0
"the",4086,0
"eyes",4086,0
"of",4086,0
"both",4086,0
"lost",4086,0
"not",4086,0
"a",4086,0
"moment",4086,0
"in",4086,0
"asking",4086,0
"whether",4086,0
"anything",4086,0
"had",4086,0
"been",4086,0
"heard",4086,0
"of",4086,0
"the",4086,0
"fugitives",4086,0
"not",4087,0
"yet",4087,0
"replied",4087,0
"jane",4087,0
"but",4088,0
"now",4088,0
"that",4088,0
"my",4088,0
"dear",4088,0
"uncle",4088,0
"is",4088,0
"come",4088,0
"i",4088,0
"hope",4088,0
"everything",4088,0
"will",4088,0
"be",4088,0
"well",4088,0
"is",4089,0
"my",4089,0
"father",4089,0
"in",4089,0
"town",4089,0
"yes",4090,0
"he",4090,0
"went",4090,0
"on",4090,0
"tuesday",4090,0
"as",4090,0
"i",4090,0
"wrote",4090,0
"you",4090,0
"word",4090,0
"and",4091,0
"have",4091,0
"you",4091,0
"heard",4091,0
"from",4091,0
"him",4091,0
"often",4091,0
"we",4092,0
"have",4092,0
"heard",4092,0
"only",4092,0
"twice",4092,0
"he",4093,0
"wrote",4093,0
"me",4093,0
"a",4093,0
"few",4093,0
"lines",4093,0
"on",4093,0
"wednesday",4093,0
"to",4093,0
"say",4093,0
"that",4093,0
"he",4093,0
"had",4093,0
"arrived",4093,0
"in",4093,0
"safety",4093,0
"and",4093,0
"to",4093,0
"give",4093,0
"me",4093,0
"his",4093,0
"directions",4093,0
"which",4093,0
"i",4093,0
"particularly",4093,0
"begged",4093,0
"him",4093,0
"to",4093,0
"do",4093,0
"he",4094,0
"merely",4094,0
"added",4094,0
"that",4094,0
"he",4094,0
"should",4094,0
"not",4094,0
"write",4094,0
"again",4094,0
"till",4094,0
"he",4094,0
"had",4094,0
"something",4094,0
"of",4094,0
"importance",4094,0
"to",4094,0
"mention",4094,0
"and",4095,0
"my",4095,0
"mother",4095,0
"how",4095,0
"is",4095,0
"she",4095,0
"how",4096,0
"are",4096,0
"you",4096,0
"all",4096,0
"my",4097,0
"mother",4097,0
"is",4097,0
"tolerably",4097,0
"well",4097,0
"i",4097,0
"trust",4097,0
"though",4097,0
"her",4097,0
"spirits",4097,0
"are",4097,0
"greatly",4097,0
"shaken",4097,0
"she",4098,0
"is",4098,0
"up",4098,0
"stairs",4098,0
"and",4098,0
"will",4098,0
"have",4098,0
"great",4098,0
"satisfaction",4098,0
"in",4098,0
"seeing",4098,0
"you",4098,0
"all",4098,0
"she",4099,0
"does",4099,0
"not",4099,0
"yet",4099,0
"leave",4099,0
"her",4099,0
"dressing-room",4099,0
"mary",4100,0
"and",4100,0
"kitty",4100,0
"thank",4100,0
"heaven",4100,0
"are",4100,0
"quite",4100,0
"well",4100,0
"but",4101,0
"you",4101,0
"how",4101,0
"are",4101,0
"you",4101,0
"cried",4102,0
"elizabeth",4102,0
"you",4103,0
"look",4103,0
"pale",4103,0
"how",4104,0
"much",4104,0
"you",4104,0
"must",4104,0
"have",4104,0
"gone",4104,0
"through",4104,0
"her",4105,0
"sister",4105,0
"however",4105,0
"assured",4105,0
"her",4105,0
"of",4105,0
"her",4105,0
"being",4105,0
"perfectly",4105,0
"well",4105,0
"and",4105,0
"their",4105,0
"conversation",4105,0
"which",4105,0
"had",4105,0
"been",4105,0
"passing",4105,0
"while",4105,0
"mr",4105,0
"and",4105,0
"mrs",4105,0
"gardiner",4105,0
"were",4105,0
"engaged",4105,0
"with",4105,0
"their",4105,0
"children",4105,0
"was",4105,0
"now",4105,0
"put",4105,0
"an",4105,0
"end",4105,0
"to",4105,0
"by",4105,0
"the",4105,0
"approach",4105,0
"of",4105,0
"the",4105,0
"whole",4105,0
"party",4105,0
"jane",4106,0
"ran",4106,0
"to",4106,0
"her",4106,0
"uncle",4106,0
"and",4106,0
"aunt",4106,0
"and",4106,0
"welcomed",4106,0
"and",4106,0
"thanked",4106,0
"them",4106,0
"both",4106,0
"with",4106,0
"alternate",4106,0
"smiles",4106,0
"and",4106,0
"tears",4106,0
"when",4107,0
"they",4107,0
"were",4107,0
"all",4107,0
"in",4107,0
"the",4107,0
"drawing-room",4107,0
"the",4107,0
"questions",4107,0
"which",4107,0
"elizabeth",4107,0
"had",4107,0
"already",4107,0
"asked",4107,0
"were",4107,0
"of",4107,0
"course",4107,0
"repeated",4107,0
"by",4107,0
"the",4107,0
"others",4107,0
"and",4107,0
"they",4107,0
"soon",4107,0
"found",4107,0
"that",4107,0
"jane",4107,0
"had",4107,0
"no",4107,0
"intelligence",4107,0
"to",4107,0
"give",4107,0
"the",4108,0
"sanguine",4108,0
"hope",4108,0
"of",4108,0
"good",4108,0
"however",4108,0
"which",4108,0
"the",4108,0
"benevolence",4108,0
"of",4108,0
"her",4108,0
"heart",4108,0
"suggested",4108,0
"had",4108,0
"not",4108,0
"yet",4108,0
"deserted",4108,0
"her",4108,0
"she",4108,0
"still",4108,0
"expected",4108,0
"that",4108,0
"it",4108,0
"would",4108,0
"all",4108,0
"end",4108,0
"well",4108,0
"and",4108,0
"that",4108,0
"every",4108,0
"morning",4108,0
"would",4108,0
"bring",4108,0
"some",4108,0
"letter",4108,0
"either",4108,0
"from",4108,0
"lydia",4108,0
"or",4108,0
"her",4108,0
"father",4108,0
"to",4108,0
"explain",4108,0
"their",4108,0
"proceedings",4108,0
"and",4108,0
"perhaps",4108,0
"announce",4108,0
"their",4108,0
"marriage",4108,0
"mrs",4109,0
"bennet",4109,0
"to",4109,0
"whose",4109,0
"apartment",4109,0
"they",4109,0
"all",4109,0
"repaired",4109,0
"after",4109,0
"a",4109,0
"few",4109,0
"minutes'",4109,0
"conversation",4109,0
"together",4109,0
"received",4109,0
"them",4109,0
"exactly",4109,0
"as",4109,0
"might",4109,0
"be",4109,0
"expected",4109,0
"with",4109,0
"tears",4109,0
"and",4109,0
"lamentations",4109,0
"of",4109,0
"regret",4109,0
"invectives",4109,0
"against",4109,0
"the",4109,0
"villainous",4109,0
"conduct",4109,0
"of",4109,0
"wickham",4109,0
"and",4109,0
"complaints",4109,0
"of",4109,0
"her",4109,0
"own",4109,0
"sufferings",4109,0
"and",4109,0
"ill-usage",4109,0
"blaming",4109,0
"everybody",4109,0
"but",4109,0
"the",4109,0
"person",4109,0
"to",4109,0
"whose",4109,0
"ill-judging",4109,0
"indulgence",4109,0
"the",4109,0
"errors",4109,0
"of",4109,0
"her",4109,0
"daughter",4109,0
"must",4109,0
"principally",4109,0
"be",4109,0
"owing",4109,0
"if",4110,0
"i",4110,0
"had",4110,0
"been",4110,0
"able",4110,0
"said",4110,0
"she",4110,0
"to",4110,0
"carry",4110,0
"my",4110,0
"point",4110,0
"in",4110,0
"going",4110,0
"to",4110,0
"brighton",4110,0
"with",4110,0
"all",4110,0
"my",4110,0
"family",4110,0
"this",4110,0
"would",4110,0
"not",4110,0
"have",4110,0
"happened",4110,0
"but",4110,0
"poor",4110,0
"dear",4110,0
"lydia",4110,0
"had",4110,0
"nobody",4110,0
"to",4110,0
"take",4110,0
"care",4110,0
"of",4110,0
"her",4110,0
"why",4111,0
"did",4111,0
"the",4111,0
"forsters",4111,0
"ever",4111,0
"let",4111,0
"her",4111,0
"go",4111,0
"out",4111,0
"of",4111,0
"their",4111,0
"sight",4111,0
"i",4112,0
"am",4112,0
"sure",4112,0
"there",4112,0
"was",4112,0
"some",4112,0
"great",4112,0
"neglect",4112,0
"or",4112,0
"other",4112,0
"on",4112,0
"their",4112,0
"side",4112,0
"for",4112,0
"she",4112,0
"is",4112,0
"not",4112,0
"the",4112,0
"kind",4112,0
"of",4112,0
"girl",4112,0
"to",4112,0
"do",4112,0
"such",4112,0
"a",4112,0
"thing",4112,0
"if",4112,0
"she",4112,0
"had",4112,0
"been",4112,0
"well",4112,0
"looked",4112,0
"after",4112,0
"i",4113,0
"always",4113,0
"thought",4113,0
"they",4113,0
"were",4113,0
"very",4113,0
"unfit",4113,0
"to",4113,0
"have",4113,0
"the",4113,0
"charge",4113,0
"of",4113,0
"her",4113,0
"but",4113,0
"i",4113,0
"was",4113,0
"overruled",4113,0
"as",4113,0
"i",4113,0
"always",4113,0
"am",4113,0
"poor",4114,0
"dear",4114,0
"child",4114,0
"and",4115,0
"now",4115,0
"here's",4115,0
"mr",4115,0
"bennet",4115,0
"gone",4115,0
"away",4115,0
"and",4115,0
"i",4115,0
"know",4115,0
"he",4115,0
"will",4115,0
"fight",4115,0
"wickham",4115,0
"wherever",4115,0
"he",4115,0
"meets",4115,0
"him",4115,0
"and",4115,0
"then",4115,0
"he",4115,0
"will",4115,0
"be",4115,0
"killed",4115,0
"and",4115,0
"what",4115,0
"is",4115,0
"to",4115,0
"become",4115,0
"of",4115,0
